감정명,문장 예시
기쁨,기쁨이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
기쁨,자꾸 기쁨에 잠식당하는 기분이야.
기쁨,"왜 이렇게 기쁨하지, 나도 모르겠어."
기쁨,기쁨이라는 감정을 이렇게 오래 느낀 건 처음이야.
기쁨,겉으로는 멀쩡해 보여도 속은 완전 기쁨이야.
기쁨,"그냥 기쁨한 하루였어, 특별한 일도 없는데."
기쁨,마음이 복잡하고 어지러워.
기쁨,별일 없는데 자꾸 가라앉는 기분이 들어.
기쁨,하루 종일 기운이 없었어.
기쁨,혼자 있으면 쓸쓸함이 밀려와.
기쁨,그냥 이유 없이 지치고 힘들었어.
기쁨,일상에 집중이 안 되고 멍했어.
기쁨,괜히 눈물이 날 것 같은 하루였어.
기쁨,대화를 해도 마음이 공허했어.
기쁨,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
기쁨,누가 뭐라고 한 것도 아닌데 속이 답답했어.
기쁨,친구한테 답장할 힘도 없었어.
기쁨,하루 종일 창밖만 멍하니 바라봤어.
기쁨,핸드폰만 들여다보면서 시간을 보냈어.
기쁨,집안일 하나도 못 하고 시간을 흘려보냈어.
기쁨,오늘 아무것도 하지 않고 침대에만 누워 있었어.
기쁨,밥도 거르고 그냥 멍하니 있었어.
기쁨,샤워할 기운조차 없었어.
기쁨,하루 종일 방 안에서 조용히 있었어.
기쁨,거울 속 내 모습이 낯설게 느껴졌어.
기쁨,누워서 천장만 바라보며 시간을 보냈어.
설렘,겉으로는 멀쩡해 보여도 속은 완전 설렘이야.
설렘,"말없이 눈물만 나, 아마 설렘 때문일 거야."
설렘,설렘이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
설렘,설렘 때문에 밥맛도 없고 잠도 안 와.
설렘,자고 일어나도 설렘은 그대로야.
설렘,설렘이 내 일상 전부를 잠식하고 있어.
설렘,설렘이 너무 심해서 사람 만나기도 싫어.
설렘,그냥 멍하게 있다 보면 설렘이 밀려와.
설렘,설렘이라는 감정을 이렇게 오래 느낀 건 처음이야.
설렘,괜찮다고 말하면서도 계속 설렘이 따라다녀.
설렘,하루 종일 기운이 없었어.
설렘,마음이 복잡하고 어지러워.
설렘,일상에 집중이 안 되고 멍했어.
설렘,별일 없는데 자꾸 가라앉는 기분이 들어.
설렘,괜히 눈물이 날 것 같은 하루였어.
설렘,혼자 있으면 쓸쓸함이 밀려와.
설렘,그냥 이유 없이 지치고 힘들었어.
설렘,누가 뭐라고 한 것도 아닌데 속이 답답했어.
설렘,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
설렘,대화를 해도 마음이 공허했어.
설렘,친구한테 답장할 힘도 없었어.
설렘,누워서 천장만 바라보며 시간을 보냈어.
설렘,하루 종일 창밖만 멍하니 바라봤어.
설렘,샤워할 기운조차 없었어.
설렘,하루 종일 방 안에서 조용히 있었어.
설렘,핸드폰만 들여다보면서 시간을 보냈어.
설렘,오늘 아무것도 하지 않고 침대에만 누워 있었어.
설렘,밥도 거르고 그냥 멍하니 있었어.
설렘,거울 속 내 모습이 낯설게 느껴졌어.
설렘,집안일 하나도 못 하고 시간을 흘려보냈어.
안정감,안정감이라는 감정을 어떻게 표현해야 할지 모르겠어.
안정감,진심으로 안정감이 나를 갉아먹는 느낌이야.
안정감,"말없이 눈물만 나, 아마 안정감 때문일 거야."
안정감,그냥 멍하게 있다 보면 안정감이 밀려와.
안정감,하루 종일 안정감 생각뿐이었어.
안정감,말은 못 했지만 속으로는 계속 안정감하고 있었어.
안정감,안정감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
안정감,안정감이 너무 심해서 일도 못 하겠어.
안정감,자꾸 안정감에 잠식당하는 기분이야.
안정감,가끔은 안정감 없이 살고 싶다는 생각이 들어.
안정감,대화를 해도 마음이 공허했어.
안정감,하루 종일 기운이 없었어.
안정감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
안정감,별일 없는데 자꾸 가라앉는 기분이 들어.
안정감,마음이 복잡하고 어지러워.
안정감,일상에 집중이 안 되고 멍했어.
안정감,괜히 눈물이 날 것 같은 하루였어.
안정감,혼자 있으면 쓸쓸함이 밀려와.
안정감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
안정감,그냥 이유 없이 지치고 힘들었어.
안정감,거울 속 내 모습이 낯설게 느껴졌어.
안정감,하루 종일 창밖만 멍하니 바라봤어.
안정감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
안정감,샤워할 기운조차 없었어.
안정감,하루 종일 방 안에서 조용히 있었어.
안정감,밥도 거르고 그냥 멍하니 있었어.
안정감,핸드폰만 들여다보면서 시간을 보냈어.
안정감,친구한테 답장할 힘도 없었어.
안정감,집안일 하나도 못 하고 시간을 흘려보냈어.
안정감,누워서 천장만 바라보며 시간을 보냈어.
행복,가끔은 행복 없이 살고 싶다는 생각이 들어.
행복,행복이라는 감정을 이렇게 오래 느낀 건 처음이야.
행복,말은 못 했지만 속으로는 계속 행복하고 있었어.
행복,"그냥 행복한 하루였어, 특별한 일도 없는데."
행복,행복 때문에 웃는 게 어색해졌어.
행복,그냥 멍하게 있다 보면 행복이 밀려와.
행복,무슨 일이 있어도 행복은 좀처럼 사라지지 않아.
행복,이런 행복이 계속되면 무너질 것 같아.
행복,솔직히 말해서 나 지금 행복 때문에 힘들어.
행복,겉으로는 멀쩡해 보여도 속은 완전 행복이야.
행복,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
행복,마음이 복잡하고 어지러워.
행복,일상에 집중이 안 되고 멍했어.
행복,그냥 이유 없이 지치고 힘들었어.
행복,하루 종일 기운이 없었어.
행복,혼자 있으면 쓸쓸함이 밀려와.
행복,누가 뭐라고 한 것도 아닌데 속이 답답했어.
행복,별일 없는데 자꾸 가라앉는 기분이 들어.
행복,괜히 눈물이 날 것 같은 하루였어.
행복,대화를 해도 마음이 공허했어.
행복,누워서 천장만 바라보며 시간을 보냈어.
행복,샤워할 기운조차 없었어.
행복,핸드폰만 들여다보면서 시간을 보냈어.
행복,집안일 하나도 못 하고 시간을 흘려보냈어.
행복,하루 종일 창밖만 멍하니 바라봤어.
행복,하루 종일 방 안에서 조용히 있었어.
행복,친구한테 답장할 힘도 없었어.
행복,밥도 거르고 그냥 멍하니 있었어.
행복,거울 속 내 모습이 낯설게 느껴졌어.
행복,오늘 아무것도 하지 않고 침대에만 누워 있었어.
편안함,사람들이 모를 뿐이지 나 진짜 편안함해.
편안함,하루 종일 편안함 생각뿐이었어.
편안함,편안함이라는 감정을 이렇게 오래 느낀 건 처음이야.
편안함,겉으로는 멀쩡해 보여도 속은 완전 편안함이야.
편안함,괜찮다고 말하면서도 계속 편안함이 따라다녀.
편안함,가끔은 편안함 없이 살고 싶다는 생각이 들어.
편안함,계속 편안함이 느껴져서 하루 종일 우울했어.
편안함,지금 이 상태가 편안함인 건가 싶어.
편안함,편안함 때문에 웃는 게 어색해졌어.
편안함,말은 못 했지만 속으로는 계속 편안함하고 있었어.
편안함,혼자 있으면 쓸쓸함이 밀려와.
편안함,마음이 복잡하고 어지러워.
편안함,대화를 해도 마음이 공허했어.
편안함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
편안함,일상에 집중이 안 되고 멍했어.
편안함,별일 없는데 자꾸 가라앉는 기분이 들어.
편안함,하루 종일 기운이 없었어.
편안함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
편안함,그냥 이유 없이 지치고 힘들었어.
편안함,괜히 눈물이 날 것 같은 하루였어.
편안함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
편안함,샤워할 기운조차 없었어.
편안함,밥도 거르고 그냥 멍하니 있었어.
편안함,하루 종일 창밖만 멍하니 바라봤어.
편안함,누워서 천장만 바라보며 시간을 보냈어.
편안함,집안일 하나도 못 하고 시간을 흘려보냈어.
편안함,거울 속 내 모습이 낯설게 느껴졌어.
편안함,친구한테 답장할 힘도 없었어.
편안함,하루 종일 방 안에서 조용히 있었어.
편안함,핸드폰만 들여다보면서 시간을 보냈어.
만족,요즘 진짜 만족 때문에 아무것도 손에 안 잡혀.
만족,진심으로 만족이 나를 갉아먹는 느낌이야.
만족,겉으로는 멀쩡해 보여도 속은 완전 만족이야.
만족,괜찮다고 말하면서도 계속 만족이 따라다녀.
만족,지금 이 상태가 만족인 건가 싶어.
만족,"그냥 만족한 하루였어, 특별한 일도 없는데."
만족,말은 못 했지만 속으로는 계속 만족하고 있었어.
만족,자꾸 만족에 잠식당하는 기분이야.
만족,이런 만족이 계속되면 무너질 것 같아.
만족,만족이 내 일상 전부를 잠식하고 있어.
만족,일상에 집중이 안 되고 멍했어.
만족,마음이 복잡하고 어지러워.
만족,누가 뭐라고 한 것도 아닌데 속이 답답했어.
만족,그냥 이유 없이 지치고 힘들었어.
만족,하루 종일 기운이 없었어.
만족,대화를 해도 마음이 공허했어.
만족,괜히 눈물이 날 것 같은 하루였어.
만족,별일 없는데 자꾸 가라앉는 기분이 들어.
만족,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
만족,혼자 있으면 쓸쓸함이 밀려와.
만족,누워서 천장만 바라보며 시간을 보냈어.
만족,하루 종일 창밖만 멍하니 바라봤어.
만족,친구한테 답장할 힘도 없었어.
만족,하루 종일 방 안에서 조용히 있었어.
만족,밥도 거르고 그냥 멍하니 있었어.
만족,오늘 아무것도 하지 않고 침대에만 누워 있었어.
만족,샤워할 기운조차 없었어.
만족,집안일 하나도 못 하고 시간을 흘려보냈어.
만족,거울 속 내 모습이 낯설게 느껴졌어.
만족,핸드폰만 들여다보면서 시간을 보냈어.
충족감,겉으로는 멀쩡해 보여도 속은 완전 충족감이야.
충족감,진심으로 충족감이 나를 갉아먹는 느낌이야.
충족감,"왜 이렇게 충족감하지, 나도 모르겠어."
충족감,충족감이 너무 심해서 사람 만나기도 싫어.
충족감,충족감을(를) 이겨내고 싶은데 쉽지가 않아.
충족감,가끔은 충족감 없이 살고 싶다는 생각이 들어.
충족감,이런 충족감이 계속되면 무너질 것 같아.
충족감,사람들이 모를 뿐이지 나 진짜 충족감해.
충족감,괜찮다고 말하면서도 계속 충족감이 따라다녀.
충족감,자고 일어나도 충족감은 그대로야.
충족감,그냥 이유 없이 지치고 힘들었어.
충족감,대화를 해도 마음이 공허했어.
충족감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
충족감,혼자 있으면 쓸쓸함이 밀려와.
충족감,일상에 집중이 안 되고 멍했어.
충족감,괜히 눈물이 날 것 같은 하루였어.
충족감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
충족감,별일 없는데 자꾸 가라앉는 기분이 들어.
충족감,하루 종일 기운이 없었어.
충족감,마음이 복잡하고 어지러워.
충족감,샤워할 기운조차 없었어.
충족감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
충족감,친구한테 답장할 힘도 없었어.
충족감,누워서 천장만 바라보며 시간을 보냈어.
충족감,핸드폰만 들여다보면서 시간을 보냈어.
충족감,집안일 하나도 못 하고 시간을 흘려보냈어.
충족감,하루 종일 방 안에서 조용히 있었어.
충족감,밥도 거르고 그냥 멍하니 있었어.
충족감,거울 속 내 모습이 낯설게 느껴졌어.
충족감,하루 종일 창밖만 멍하니 바라봤어.
활기참,계속 활기참이 느껴져서 하루 종일 우울했어.
활기참,무슨 일이 있어도 활기참은 좀처럼 사라지지 않아.
활기참,활기참이 너무 심해서 일도 못 하겠어.
활기참,말은 못 했지만 속으로는 계속 활기참하고 있었어.
활기참,이런 활기참이 계속되면 무너질 것 같아.
활기참,"말없이 눈물만 나, 아마 활기참 때문일 거야."
활기참,활기참이 괴로워서 아무 말도 하기 싫어.
활기참,활기참이라는 감정을 어떻게 표현해야 할지 모르겠어.
활기참,하루 종일 활기참 생각뿐이었어.
활기참,활기참이 내 일상 전부를 잠식하고 있어.
활기참,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
활기참,혼자 있으면 쓸쓸함이 밀려와.
활기참,별일 없는데 자꾸 가라앉는 기분이 들어.
활기참,괜히 눈물이 날 것 같은 하루였어.
활기참,누가 뭐라고 한 것도 아닌데 속이 답답했어.
활기참,하루 종일 기운이 없었어.
활기참,마음이 복잡하고 어지러워.
활기참,일상에 집중이 안 되고 멍했어.
활기참,대화를 해도 마음이 공허했어.
활기참,그냥 이유 없이 지치고 힘들었어.
활기참,밥도 거르고 그냥 멍하니 있었어.
활기참,누워서 천장만 바라보며 시간을 보냈어.
활기참,거울 속 내 모습이 낯설게 느껴졌어.
활기참,핸드폰만 들여다보면서 시간을 보냈어.
활기참,오늘 아무것도 하지 않고 침대에만 누워 있었어.
활기참,친구한테 답장할 힘도 없었어.
활기참,하루 종일 방 안에서 조용히 있었어.
활기참,집안일 하나도 못 하고 시간을 흘려보냈어.
활기참,하루 종일 창밖만 멍하니 바라봤어.
활기참,샤워할 기운조차 없었어.
열정,그냥 멍하게 있다 보면 열정이 밀려와.
열정,"말없이 눈물만 나, 아마 열정 때문일 거야."
열정,자고 일어나도 열정은 그대로야.
열정,가끔은 열정 없이 살고 싶다는 생각이 들어.
열정,이런 열정이 계속되면 무너질 것 같아.
열정,계속 열정이 느껴져서 하루 종일 우울했어.
열정,자꾸 열정에 잠식당하는 기분이야.
열정,무슨 일이 있어도 열정은 좀처럼 사라지지 않아.
열정,사람들이 모를 뿐이지 나 진짜 열정해.
열정,열정 때문에 웃는 게 어색해졌어.
열정,하루 종일 기운이 없었어.
열정,대화를 해도 마음이 공허했어.
열정,일상에 집중이 안 되고 멍했어.
열정,누가 뭐라고 한 것도 아닌데 속이 답답했어.
열정,그냥 이유 없이 지치고 힘들었어.
열정,마음이 복잡하고 어지러워.
열정,혼자 있으면 쓸쓸함이 밀려와.
열정,별일 없는데 자꾸 가라앉는 기분이 들어.
열정,괜히 눈물이 날 것 같은 하루였어.
열정,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
열정,밥도 거르고 그냥 멍하니 있었어.
열정,샤워할 기운조차 없었어.
열정,핸드폰만 들여다보면서 시간을 보냈어.
열정,오늘 아무것도 하지 않고 침대에만 누워 있었어.
열정,친구한테 답장할 힘도 없었어.
열정,거울 속 내 모습이 낯설게 느껴졌어.
열정,하루 종일 방 안에서 조용히 있었어.
열정,집안일 하나도 못 하고 시간을 흘려보냈어.
열정,누워서 천장만 바라보며 시간을 보냈어.
열정,하루 종일 창밖만 멍하니 바라봤어.
신남,신남이라는 감정을 어떻게 표현해야 할지 모르겠어.
신남,이런 신남이 계속되면 무너질 것 같아.
신남,자꾸 신남에 잠식당하는 기분이야.
신남,"왜 이렇게 신남하지, 나도 모르겠어."
신남,"말없이 눈물만 나, 아마 신남 때문일 거야."
신남,말은 못 했지만 속으로는 계속 신남하고 있었어.
신남,지금 이 상태가 신남인 건가 싶어.
신남,신남 때문에 웃는 게 어색해졌어.
신남,괜찮다고 말하면서도 계속 신남이 따라다녀.
신남,"그냥 신남한 하루였어, 특별한 일도 없는데."
신남,누가 뭐라고 한 것도 아닌데 속이 답답했어.
신남,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
신남,하루 종일 기운이 없었어.
신남,별일 없는데 자꾸 가라앉는 기분이 들어.
신남,일상에 집중이 안 되고 멍했어.
신남,혼자 있으면 쓸쓸함이 밀려와.
신남,마음이 복잡하고 어지러워.
신남,괜히 눈물이 날 것 같은 하루였어.
신남,그냥 이유 없이 지치고 힘들었어.
신남,대화를 해도 마음이 공허했어.
신남,오늘 아무것도 하지 않고 침대에만 누워 있었어.
신남,하루 종일 창밖만 멍하니 바라봤어.
신남,친구한테 답장할 힘도 없었어.
신남,누워서 천장만 바라보며 시간을 보냈어.
신남,샤워할 기운조차 없었어.
신남,거울 속 내 모습이 낯설게 느껴졌어.
신남,하루 종일 방 안에서 조용히 있었어.
신남,집안일 하나도 못 하고 시간을 흘려보냈어.
신남,핸드폰만 들여다보면서 시간을 보냈어.
신남,밥도 거르고 그냥 멍하니 있었어.
사랑받음,요즘 진짜 사랑받음 때문에 아무것도 손에 안 잡혀.
사랑받음,"말없이 눈물만 나, 아마 사랑받음 때문일 거야."
사랑받음,사랑받음이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
사랑받음,가끔은 사랑받음 없이 살고 싶다는 생각이 들어.
사랑받음,이런 사랑받음이 계속되면 무너질 것 같아.
사랑받음,그냥 멍하게 있다 보면 사랑받음이 밀려와.
사랑받음,지금 이 상태가 사랑받음인 건가 싶어.
사랑받음,사랑받음이 너무 심해서 일도 못 하겠어.
사랑받음,"그냥 사랑받음한 하루였어, 특별한 일도 없는데."
사랑받음,사랑받음을(를) 이겨내고 싶은데 쉽지가 않아.
사랑받음,마음이 복잡하고 어지러워.
사랑받음,별일 없는데 자꾸 가라앉는 기분이 들어.
사랑받음,일상에 집중이 안 되고 멍했어.
사랑받음,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
사랑받음,그냥 이유 없이 지치고 힘들었어.
사랑받음,하루 종일 기운이 없었어.
사랑받음,혼자 있으면 쓸쓸함이 밀려와.
사랑받음,대화를 해도 마음이 공허했어.
사랑받음,괜히 눈물이 날 것 같은 하루였어.
사랑받음,누가 뭐라고 한 것도 아닌데 속이 답답했어.
사랑받음,하루 종일 창밖만 멍하니 바라봤어.
사랑받음,누워서 천장만 바라보며 시간을 보냈어.
사랑받음,핸드폰만 들여다보면서 시간을 보냈어.
사랑받음,집안일 하나도 못 하고 시간을 흘려보냈어.
사랑받음,거울 속 내 모습이 낯설게 느껴졌어.
사랑받음,친구한테 답장할 힘도 없었어.
사랑받음,밥도 거르고 그냥 멍하니 있었어.
사랑받음,오늘 아무것도 하지 않고 침대에만 누워 있었어.
사랑받음,샤워할 기운조차 없었어.
사랑받음,하루 종일 방 안에서 조용히 있었어.
기대감,기대감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
기대감,나 요즘 기대감이 너무 심해서 병원 가볼까 고민 중이야.
기대감,겉으로는 멀쩡해 보여도 속은 완전 기대감이야.
기대감,기대감이 내 일상 전부를 잠식하고 있어.
기대감,기대감이 괴로워서 아무 말도 하기 싫어.
기대감,괜찮다고 말하면서도 계속 기대감이 따라다녀.
기대감,요즘 진짜 기대감 때문에 아무것도 손에 안 잡혀.
기대감,기대감이라는 감정을 어떻게 표현해야 할지 모르겠어.
기대감,솔직히 말해서 나 지금 기대감 때문에 힘들어.
기대감,"말없이 눈물만 나, 아마 기대감 때문일 거야."
기대감,일상에 집중이 안 되고 멍했어.
기대감,괜히 눈물이 날 것 같은 하루였어.
기대감,별일 없는데 자꾸 가라앉는 기분이 들어.
기대감,그냥 이유 없이 지치고 힘들었어.
기대감,하루 종일 기운이 없었어.
기대감,대화를 해도 마음이 공허했어.
기대감,혼자 있으면 쓸쓸함이 밀려와.
기대감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
기대감,마음이 복잡하고 어지러워.
기대감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
기대감,하루 종일 방 안에서 조용히 있었어.
기대감,샤워할 기운조차 없었어.
기대감,핸드폰만 들여다보면서 시간을 보냈어.
기대감,집안일 하나도 못 하고 시간을 흘려보냈어.
기대감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
기대감,하루 종일 창밖만 멍하니 바라봤어.
기대감,친구한테 답장할 힘도 없었어.
기대감,누워서 천장만 바라보며 시간을 보냈어.
기대감,밥도 거르고 그냥 멍하니 있었어.
기대감,거울 속 내 모습이 낯설게 느껴졌어.
응원받음,겉으로는 멀쩡해 보여도 속은 완전 응원받음이야.
응원받음,사람들이 모를 뿐이지 나 진짜 응원받음해.
응원받음,지금 이 상태가 응원받음인 건가 싶어.
응원받음,자꾸 응원받음에 잠식당하는 기분이야.
응원받음,괜찮다고 말하면서도 계속 응원받음이 따라다녀.
응원받음,계속 응원받음이 느껴져서 하루 종일 우울했어.
응원받음,이런 응원받음이 계속되면 무너질 것 같아.
응원받음,요즘 진짜 응원받음 때문에 아무것도 손에 안 잡혀.
응원받음,솔직히 말해서 나 지금 응원받음 때문에 힘들어.
응원받음,응원받음이라는 감정을 어떻게 표현해야 할지 모르겠어.
응원받음,혼자 있으면 쓸쓸함이 밀려와.
응원받음,괜히 눈물이 날 것 같은 하루였어.
응원받음,대화를 해도 마음이 공허했어.
응원받음,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
응원받음,하루 종일 기운이 없었어.
응원받음,그냥 이유 없이 지치고 힘들었어.
응원받음,누가 뭐라고 한 것도 아닌데 속이 답답했어.
응원받음,마음이 복잡하고 어지러워.
응원받음,일상에 집중이 안 되고 멍했어.
응원받음,별일 없는데 자꾸 가라앉는 기분이 들어.
응원받음,친구한테 답장할 힘도 없었어.
응원받음,오늘 아무것도 하지 않고 침대에만 누워 있었어.
응원받음,핸드폰만 들여다보면서 시간을 보냈어.
응원받음,집안일 하나도 못 하고 시간을 흘려보냈어.
응원받음,하루 종일 방 안에서 조용히 있었어.
응원받음,하루 종일 창밖만 멍하니 바라봤어.
응원받음,누워서 천장만 바라보며 시간을 보냈어.
응원받음,거울 속 내 모습이 낯설게 느껴졌어.
응원받음,샤워할 기운조차 없었어.
응원받음,밥도 거르고 그냥 멍하니 있었어.
감사,감사이라는 감정을 이렇게 오래 느낀 건 처음이야.
감사,자꾸 감사에 잠식당하는 기분이야.
감사,감사을(를) 이겨내고 싶은데 쉽지가 않아.
감사,가끔은 감사 없이 살고 싶다는 생각이 들어.
감사,지금 이 상태가 감사인 건가 싶어.
감사,사람들이 모를 뿐이지 나 진짜 감사해.
감사,괜찮다고 말하면서도 계속 감사이 따라다녀.
감사,하루 종일 감사 생각뿐이었어.
감사,자고 일어나도 감사은 그대로야.
감사,감사이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
감사,마음이 복잡하고 어지러워.
감사,하루 종일 기운이 없었어.
감사,누가 뭐라고 한 것도 아닌데 속이 답답했어.
감사,괜히 눈물이 날 것 같은 하루였어.
감사,별일 없는데 자꾸 가라앉는 기분이 들어.
감사,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
감사,그냥 이유 없이 지치고 힘들었어.
감사,일상에 집중이 안 되고 멍했어.
감사,대화를 해도 마음이 공허했어.
감사,혼자 있으면 쓸쓸함이 밀려와.
감사,밥도 거르고 그냥 멍하니 있었어.
감사,거울 속 내 모습이 낯설게 느껴졌어.
감사,누워서 천장만 바라보며 시간을 보냈어.
감사,친구한테 답장할 힘도 없었어.
감사,집안일 하나도 못 하고 시간을 흘려보냈어.
감사,샤워할 기운조차 없었어.
감사,오늘 아무것도 하지 않고 침대에만 누워 있었어.
감사,핸드폰만 들여다보면서 시간을 보냈어.
감사,하루 종일 방 안에서 조용히 있었어.
감사,하루 종일 창밖만 멍하니 바라봤어.
안도감,안도감이 너무 심해서 사람 만나기도 싫어.
안도감,솔직히 말해서 나 지금 안도감 때문에 힘들어.
안도감,요즘 진짜 안도감 때문에 아무것도 손에 안 잡혀.
안도감,안도감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
안도감,자고 일어나도 안도감은 그대로야.
안도감,무슨 일이 있어도 안도감은 좀처럼 사라지지 않아.
안도감,가끔은 안도감 없이 살고 싶다는 생각이 들어.
안도감,사람들이 모를 뿐이지 나 진짜 안도감해.
안도감,나 요즘 안도감이 너무 심해서 병원 가볼까 고민 중이야.
안도감,안도감 때문에 웃는 게 어색해졌어.
안도감,괜히 눈물이 날 것 같은 하루였어.
안도감,일상에 집중이 안 되고 멍했어.
안도감,혼자 있으면 쓸쓸함이 밀려와.
안도감,마음이 복잡하고 어지러워.
안도감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
안도감,별일 없는데 자꾸 가라앉는 기분이 들어.
안도감,그냥 이유 없이 지치고 힘들었어.
안도감,하루 종일 기운이 없었어.
안도감,대화를 해도 마음이 공허했어.
안도감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
안도감,집안일 하나도 못 하고 시간을 흘려보냈어.
안도감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
안도감,하루 종일 창밖만 멍하니 바라봤어.
안도감,누워서 천장만 바라보며 시간을 보냈어.
안도감,친구한테 답장할 힘도 없었어.
안도감,샤워할 기운조차 없었어.
안도감,핸드폰만 들여다보면서 시간을 보냈어.
안도감,거울 속 내 모습이 낯설게 느껴졌어.
안도감,하루 종일 방 안에서 조용히 있었어.
안도감,밥도 거르고 그냥 멍하니 있었어.
자신감,"그냥 자신감한 하루였어, 특별한 일도 없는데."
자신감,자고 일어나도 자신감은 그대로야.
자신감,자신감이라는 감정을 이렇게 오래 느낀 건 처음이야.
자신감,자신감이 내 일상 전부를 잠식하고 있어.
자신감,사람들이 모를 뿐이지 나 진짜 자신감해.
자신감,진심으로 자신감이 나를 갉아먹는 느낌이야.
자신감,그냥 멍하게 있다 보면 자신감이 밀려와.
자신감,자신감을(를) 이겨내고 싶은데 쉽지가 않아.
자신감,나 요즘 자신감이 너무 심해서 병원 가볼까 고민 중이야.
자신감,겉으로는 멀쩡해 보여도 속은 완전 자신감이야.
자신감,하루 종일 기운이 없었어.
자신감,일상에 집중이 안 되고 멍했어.
자신감,마음이 복잡하고 어지러워.
자신감,그냥 이유 없이 지치고 힘들었어.
자신감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
자신감,혼자 있으면 쓸쓸함이 밀려와.
자신감,별일 없는데 자꾸 가라앉는 기분이 들어.
자신감,대화를 해도 마음이 공허했어.
자신감,괜히 눈물이 날 것 같은 하루였어.
자신감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
자신감,하루 종일 창밖만 멍하니 바라봤어.
자신감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
자신감,하루 종일 방 안에서 조용히 있었어.
자신감,핸드폰만 들여다보면서 시간을 보냈어.
자신감,누워서 천장만 바라보며 시간을 보냈어.
자신감,거울 속 내 모습이 낯설게 느껴졌어.
자신감,샤워할 기운조차 없었어.
자신감,친구한테 답장할 힘도 없었어.
자신감,집안일 하나도 못 하고 시간을 흘려보냈어.
자신감,밥도 거르고 그냥 멍하니 있었어.
회복감,회복감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
회복감,회복감 때문에 밥맛도 없고 잠도 안 와.
회복감,회복감이 너무 심해서 일도 못 하겠어.
회복감,사람들이 모를 뿐이지 나 진짜 회복감해.
회복감,"그냥 회복감한 하루였어, 특별한 일도 없는데."
회복감,겉으로는 멀쩡해 보여도 속은 완전 회복감이야.
회복감,회복감이 괴로워서 아무 말도 하기 싫어.
회복감,회복감이 너무 심해서 사람 만나기도 싫어.
회복감,지금 이 상태가 회복감인 건가 싶어.
회복감,말은 못 했지만 속으로는 계속 회복감하고 있었어.
회복감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
회복감,일상에 집중이 안 되고 멍했어.
회복감,괜히 눈물이 날 것 같은 하루였어.
회복감,그냥 이유 없이 지치고 힘들었어.
회복감,혼자 있으면 쓸쓸함이 밀려와.
회복감,하루 종일 기운이 없었어.
회복감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
회복감,별일 없는데 자꾸 가라앉는 기분이 들어.
회복감,대화를 해도 마음이 공허했어.
회복감,마음이 복잡하고 어지러워.
회복감,집안일 하나도 못 하고 시간을 흘려보냈어.
회복감,하루 종일 방 안에서 조용히 있었어.
회복감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
회복감,하루 종일 창밖만 멍하니 바라봤어.
회복감,핸드폰만 들여다보면서 시간을 보냈어.
회복감,친구한테 답장할 힘도 없었어.
회복감,거울 속 내 모습이 낯설게 느껴졌어.
회복감,누워서 천장만 바라보며 시간을 보냈어.
회복감,샤워할 기운조차 없었어.
회복감,밥도 거르고 그냥 멍하니 있었어.
자존감,괜찮다고 말하면서도 계속 자존감이 따라다녀.
자존감,하루 종일 자존감 생각뿐이었어.
자존감,이런 자존감이 계속되면 무너질 것 같아.
